reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,sortOrder,appId
8edad762-2d2c-4fef-b62b-1ad5567bdb6b,Subin “VaVa” Yohannan,https://play-lh.googleusercontent.com/a-/ALV-UjVwAPuRzobCvP0mk9iJjQMsMKLbIWAY0Kvr0tClQfjOLRXnzUs7,Collection's supr,5,0,,2024-08-16 22:41:10,,,,newest,com.landmarkgroup.splashfashions
052268cb-6929-4e18-894b-7dff1e793eee,Rama Ali,https://play-lh.googleusercontent.com/a-/ALV-UjXesEI_H6m7GJ0rFmn4yX-onMkDaIFMfsNppZJ6lY3N-qb43EU,Very Good Online Shopping Application,4,0,8.51,2024-08-16 21:11:47,"Thank you! If you enjoy using the app, please rate us 5 stars. It would encourage us to continue improving the product!",2024-08-17 20:52:17,8.51,newest,com.landmarkgroup.splashfashions
ec14df20-04b7-4af5-bf22-47761bdae59f,Senpai Kiko,https://play-lh.googleusercontent.com/a-/ALV-UjUgzlMeZoqG7EiJcipqJmRxoQFUiJUloMGBaS3Td5tMestwJbU,to much delay,1,0,8.51,2024-08-07 22:59:27,"Hey, thanks for writing a review. Sometimes, the app may be slow but such instances are rare. If it happens too often, please let us know at support@splashfashions.com. We'll have things investigated.",2024-08-10 21:28:31,8.51,newest,com.landmarkgroup.splashfashions
5ba6a79b-e4b8-473d-bd90-cfd33b51f685,Hamid Ali,https://play-lh.googleusercontent.com/a-/ALV-UjVKOi2sxTKI2GJ8f5QRvwc-tUj1OHIiODidsbo31FeK9syqgBTe6Q,बहुत अच्छा है इस प्रकार क्वालिटी एक नंबर का कपड़ा,4,0,8.49,2024-08-05 14:45:29,"Thank you! If you enjoy using the app, please rate us 5 stars. It would encourage us to continue improving the product!",2024-08-06 02:37:30,8.49,newest,com.landmarkgroup.splashfashions
410e4baa-7e11-49c8-b673-a6f5a3179661,lemahmood محمود,https://play-lh.googleusercontent.com/a-/ALV-UjVjhNObw1m6yf2fOXjyuWtddqBZ_L8PJrwlX7VCKPh2_eSTLSWUwQ,"My shukran points are gone. i raised the issue 2 times, but they didn't return the points.",1,0,8.49,2024-08-03 13:49:32,"Hi, we are extremely sorry for the inconvenience. Please provide us with the details of the issue at support@splashfashions.com. We will help you at the earliest.",2024-08-06 02:34:38,8.49,newest,com.landmarkgroup.splashfashions
f8dc346e-42fd-41b1-a3b7-87cf6e33053f,Mahmoud Ashraf,https://play-lh.googleusercontent.com/a-/ALV-UjUPqUShwh0eSqblrqkd6rNY9bqZl6DFui0QbmvYtNCR7WYk0zTm,easy to use,5,0,8.49,2024-07-30 21:16:09,,,8.49,newest,com.landmarkgroup.splashfashions
802e3f73-daa0-46b3-b27c-b9d39a0a688d,Tushar Mahmud,https://play-lh.googleusercontent.com/a-/ALV-UjUGuO7YJ8hEP1K12rF47ZuGBllmDW4Dm27qKMGA08nZ6PPn3ow,❤️,4,0,8.49,2024-07-24 21:35:46,"Thank you! If you enjoy using the app, please rate us 5 stars. It would encourage us to continue improving the product!",2024-07-26 00:11:34,8.49,newest,com.landmarkgroup.splashfashions
2ceb3ae2-4501-4660-b168-f42b11e9e22b,elias naaman,https://play-lh.googleusercontent.com/a-/ALV-UjX3Yvacete_4S--GYIKqef4PyhlJ_lRBuuUb3KwMSQBoq2y5B45Wg,Experiencing the same issues with the app freezing,3,3,8.49,2024-07-22 23:43:12,"Hey, thanks for writing a review. Sometimes, the app may be slow but such instances are rare. If it happens too often, please let us know at support@splashfashions.com. We'll have things investigated.",2024-07-23 00:22:08,8.49,newest,com.landmarkgroup.splashfashions
31bd710d-e587-4655-a63a-a6652aa5c4e6,Maaz Memon,https://play-lh.googleusercontent.com/a-/ALV-UjUP5hbkrez_Rcu9meSPoZq5gU_NkaBUWho1GTYbVgjyTW2Z73jO,"Love the styles, colours and quality. Sustainable products that helps me to contribute to make world a better place. 😇",5,18,8.49,2024-07-22 13:27:27,,,8.49,newest,com.landmarkgroup.splashfashions
5ba429b8-de5f-4ed7-b02c-92220380c029,MOHAMMED AHMED KHAN,https://play-lh.googleusercontent.com/a-/ALV-UjWgUfOz3WJGzhC_mXohCcovFfNXG9KZ2ucEyxqLj9e3b-QdqmDl,Everytime I try to add cloth to cart but it's always loading,1,0,8.49,2024-07-16 09:25:58,"Hi, we are sorry to hear that. Do share the screenshot of the error page at support@splashfashions.com to enable us to assist you further.",2024-07-16 14:09:02,8.49,newest,com.landmarkgroup.splashfashions
32e9f3ab-4b99-4f0b-a368-917ad2d40630,Mohamed Ghali,https://play-lh.googleusercontent.com/a-/ALV-UjWannoGITQDNNDHnLVP22Mgt4zBgS9E8SuZxMXPfWsMJw18rbA,Qatar is not available,1,0,8.49,2024-07-13 18:45:41,We are continuously looking to expand our language support for other regions. Please continue to check back and let our support know in case of any additional questions/issues.,2024-07-13 19:50:01,8.49,newest,com.landmarkgroup.splashfashions
d54803f5-db78-48a2-806a-d637e5ecf85c,Alvin San Pedro,https://play-lh.googleusercontent.com/a-/ALV-UjWPz6a3pyj9Cy0FWYbDJBpDHVXuuJXaCkM06ORzI6-CB-7MHQ1uIQ,loveit,5,0,8.49,2024-07-12 22:20:20,,,8.49,newest,com.landmarkgroup.splashfashions
cce6672c-dd11-45bd-9c6d-685e61db37cc,husein Umar,https://play-lh.googleusercontent.com/a-/ALV-UjXOwYVpiJCZLhx9Z-Xu9NQtttWMUdB6BvQUPPjrDG5pBqis86c,Good online market,5,0,8.49,2024-07-08 21:56:28,,,8.49,newest,com.landmarkgroup.splashfashions
348ab287-e6d7-4e70-814d-f890f261a61e,Saqib Ali,https://play-lh.googleusercontent.com/a-/ALV-UjVdA-4LDXEMDduo2arC4jfy4uPDNHAbxduNvYtvRX6fYGvrtlRl5Q,Outlets are available in Oman but application isn't available for Oman & Qatar now....?,1,1,8.49,2024-07-03 20:42:23,"Dear Customer,
We really appreciate you bringing this to our attention. and take your suggestion into consideration.",2024-07-03 21:33:43,8.49,newest,com.landmarkgroup.splashfashions
9e0d8fd2-7e8c-4bc9-a155-1e2ab2fab421,Mohammad Razi,https://play-lh.googleusercontent.com/a-/ALV-UjW4f51pRToMbMajCZHvHl-h6ylkEvRtAxhJTukmlmnJney0mxeVLg,"This app is the best for online shopping. I suggest that add the one additional option in the app for the items exchange, because sometimes items is not suitable like size, colour etc. Thank you",5,6,8.15,2024-07-02 06:50:32,,,8.15,newest,com.landmarkgroup.splashfashions
4bdc1749-31f3-4874-a3e8-02807b9f06e4,wasim zahoor,https://play-lh.googleusercontent.com/a/ACg8ocI7xvmr26glb5E19Bm0LaJ6LkE4dvodj3fhfQlH7AbT-SILmg=mo,True Products ❤️,5,0,8.49,2024-06-28 23:23:21,,,8.49,newest,com.landmarkgroup.splashfashions
ea0ab8b5-f661-4412-a1dd-46be5f335a83,Atiq Rahman,https://play-lh.googleusercontent.com/a/ACg8ocLy24oTORZurALe-sD9lEbArOouq3Y_W5h5LOeZPvxqdF0eWg=mo,Good service,5,0,8.49,2024-06-23 20:08:22,,,8.49,newest,com.landmarkgroup.splashfashions
3d21a354-08e6-4fd6-927f-53a399b4ecd2,Mohammed Khaffane,https://play-lh.googleusercontent.com/a/ACg8ocJg2Jpd9bSzbjG_JF_SDX0yW4NqMeOki4vfiIqIDMWAPC-3sg=mo,"I do not recommend purchasing online from this store. There is a delay. I have had an order for a week and have not received it yet, even though it says in the application that you will receive the order directly on the second day.",1,8,8.49,2024-06-20 01:00:43,Please accept our sincere apologies. Can you please update the order details here or contact us at support@splashfashions.com so that we can have a look into this right away?,2024-06-21 13:37:36,8.49,newest,com.landmarkgroup.splashfashions
f71da79d-07c0-4e24-9cc2-bae7b5e74148,jovita saldanha,https://play-lh.googleusercontent.com/a-/ALV-UjXqjEF1Bz08u6CoNv1wD6x_mvQA4TV1hpKkqJcMNy8qL48hdcOP,My all time favorite shopping app.. You can get the products at your convenience with one day delivery,5,1,,2024-06-17 04:09:11,,,,newest,com.landmarkgroup.splashfashions
8c3685f0-d26f-44a0-81bd-490b4b6e9d27,Eyad Abuzahra,https://play-lh.googleusercontent.com/a-/ALV-UjX30mQgnjK62CM6LhyLsC_MDqzEwzlZe_cq6ugWk4WmXUcsuuOmxg,Ok,3,0,8.49,2024-06-16 14:52:35,"Dear,
Thank you for the rating us. Kindly let us know what updates or changes you would like to see in our app, in order to give us a 5 Star rating. You could write to us support@splashfashions.com.",2024-06-16 15:09:51,8.49,newest,com.landmarkgroup.splashfashions
d244d1ab-4593-4bad-8eac-e43f7147efaf,Rals Chesnut,https://play-lh.googleusercontent.com/a/ACg8ocKLmlzrVYll_0KCEonBXVIAkKYta09hDLuuV8xlaiKhvrtVnQ=mo,Good,3,0,8.49,2024-06-11 14:37:51,"Hi, we are happy to know that you like our app. Please rate us 5 stars and share detailed feedback at support@splashfashions.com to support our future endeavors.",2024-06-16 15:09:15,8.49,newest,com.landmarkgroup.splashfashions
366aed01-4759-4ceb-9ddc-e32101ed2a00,Brian Monteclaro (Ods-Ods),https://play-lh.googleusercontent.com/a-/ALV-UjX-4r5Mje83MAfdtopq8y3yzfkohpdcFtkdXDp7nEVhjIwmyzI,good quality clothes you'll find,5,2,8.49,2024-06-10 01:57:43,,,8.49,newest,com.landmarkgroup.splashfashions
b2d09437-fe1e-46f0-abd1-bc85b2ab106f,Maria isabel Francisco,https://play-lh.googleusercontent.com/a-/ALV-UjUlJjvRNQotJj6RXUanNBfg1Uk7irIaSOWPAdWDS-VvSa9EWZs,Speed of site can be faster,4,6,8.49,2024-06-07 18:14:29,"Hey, thanks for writing a review. Sometimes, the app may be slow but such instances are rare. If it happens too often, please let us know at support@splashfashions.com. We'll have things investigated.",2024-06-07 23:42:55,8.49,newest,com.landmarkgroup.splashfashions
88dabeb2-eac9-42a3-99bb-ac749295265b,aderounmu opeyemi,https://play-lh.googleusercontent.com/a/ACg8ocLg_pEI9g-xj7DAtiBp3BBkmeBJhPyulXvwxI9PBwzYAohbn7Q=mo,Good Quality,5,0,8.49,2024-06-06 09:37:08,,,8.49,newest,com.landmarkgroup.splashfashions
83416d92-2de2-4d79-b5b6-319af012ba5a,tero kasam,https://play-lh.googleusercontent.com/a/ACg8ocJzABISBWVHqK21_GCf7qp8324TQTDypi1LOPSz86MBfNf_bw=mo,Worst experience 😪 😞 i order medium size but they provide small,1,1,8.49,2024-06-02 20:48:31,"Hi,
Please accept our sincere apology. We are very sorry to know about your experience with us. Please let us know your order number at support@splashfashions.com and we promise to get this resolved quickly.",2024-06-03 12:45:36,8.49,newest,com.landmarkgroup.splashfashions
3aa4b743-b63d-40b1-b662-7f3c1e4406dc,Japheth Misach,https://play-lh.googleusercontent.com/a-/ALV-UjVe9YYVFeb7kEeQreNwNG4iiMPh6jBV4cbs7i-u2fDr5C6OxL83,best for clothing!,5,0,8.45,2024-05-31 03:03:47,,,8.45,newest,com.landmarkgroup.splashfashions
30762030-b5b3-457f-8b27-3e8a27291308,Muhammad Waqas,https://play-lh.googleusercontent.com/a/ACg8ocK_ZnN6aoBNrSU3glW5oTKwZqIRM3AOL60dIzx_dvSbDtUw_Q=mo,good quality items,5,9,8.49,2024-05-30 01:19:26,,,8.49,newest,com.landmarkgroup.splashfashions
97bc7688-6846-43a4-b921-9f2cb9ef3750,Mukesh Bharwani,https://play-lh.googleusercontent.com/a/ACg8ocLuyCD68EGRrw6RO5wi3Cutmnk2SyrmI3jUAi9BGM_Kx4dVSA=mo,"Pathetic experience wrong product delivered, return picked up but no refund initiated, customer support team fooling around, everytime asking to wait 24-48 hours but no result.",1,1,,2024-05-27 17:42:26,We apologize for the disappointment. Please share the order details with us at support@splashfashions.com. We will get in touch with you and do the needful. Thanks.,2024-05-28 01:07:29,,newest,com.landmarkgroup.splashfashions
